"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460800.54,5262471.9,0.04,29087,2,2,0,14135,13107,15420,16541
460796.41,5262493.39,45.84,30860,2,2,0,33924,30583,28270,25308
460796.23,5262494.36,47.89,27799,1,2,0,35723,31354,28784,32199
460796.5,5262492.94,45.71,31089,1,1,0,43176,37779,32896,36150
460800.83,5262470.46,0.78,28317,2,2,0,14649,13621,17219,23701
460800.84,5262470.43,1.57,30542,2,2,0,47031,41891,39835,21308
460796.72,5262491.83,44.87,29697,1,2,0,44204,38550,33667,36284
460801.01,5262469.54,0.83,30939,1,1,0,13878,12079,14135,31079
460801.01,5262469.54,1.61,31450,1,1,0,24672,19789,20817,27841
460801.16,5262468.82,1.02,31066,2,2,0,12079,11822,15420,17481
460801.36,5262467.77,0,30388,2,2,2,19532,18504,22102,12348
460801.46,5262467.27,0,30578,3,3,2,12850,9252,10280,14984
460797.18,5262489.58,43.79,28550,1,3,0,16191,14649,15677,23432
460797.04,5262490.29,46.07,29923,2,3,0,22102,19789,19789,17336
460796.94,5262490.82,47.38,29100,1,3,0,40606,36751,32639,28952
460797.22,5262489.36,44.21,30044,3,3,0,37779,34181,34438,35015
460797.63,5262487.26,39.9,28130,3,3,0,26471,25443,25700,34627
460797.39,5262488.52,43.7,29444,2,4,0,25957,23387,23644,32763
460801.08,5262469.35,6.11,28920,4,4,0,12850,13621,17990,16559
460798.03,5262485.19,36.5,28298,3,4,0,13107,13621,18247,23306
460798.65,5262482.02,31.97,28212,1,2,0,15163,15163,18761,15993
460798.08,5262485.03,38.86,30083,1,3,0,20046,19275,20303,23686
460798.17,5262484.58,38.7,30110,1,3,0,25957,24929,26471,28068
460798.25,5262484.19,38.69,29425,2,3,0,14392,14392,17733,25591
460797.69,5262487.08,44.66,30254,1,3,0,28784,26985,27756,24421
460798.63,5262482.28,39.04,29127,1,2,0,32125,29812,30583,25305
460798.66,5262482.14,39.63,30814,1,1,0,52428,50372,49858,19200
460794.57,5262502.67,0.19,29923,4,4,0,18761,18247,21074,18799
460794.88,5262501.13,0.3,28868,3,3,0,25443,24158,25443,23348
460793.93,5262506.23,18.53,27839,3,4,0,21588,20817,23130,28285
460795.42,5262498.5,0,30018,2,2,2,28527,27499,27242,32424
460795.48,5262498.17,0,30647,3,3,2,29298,28527,26471,32225
460795.61,5262497.55,0.22,31895,1,1,0,30583,29298,29041,34329
460794.04,5262505.88,27.16,28540,4,4,0,21331,20817,20817,29575
460793.93,5262506.52,29.42,28186,4,4,0,27756,26471,26214,25914
460794.09,5262505.7,28.6,29303,2,2,0,30326,28527,26985,28824
460796.3,5262494.17,0.55,30178,3,3,0,17733,16962,19532,13813
460794.04,5262506.04,31.81,28940,2,2,0,31611,29041,26985,29997
460793.96,5262506.48,34.44,27888,3,3,0,31354,28784,26214,31822
460794.53,5262503.77,38.39,28851,1,3,0,23901,23387,24415,20063
460795.2,5262500.28,29.44,29903,2,3,0,13621,13107,16705,20358
460797.57,5262487.95,0.13,30391,3,3,0,33410,30583,29555,23179
460797.71,5262487.22,0,30329,3,3,2,25186,24415,25700,41911
460794.8,5262502.43,36.52,28651,1,3,0,27499,26985,28013,31357
460795.38,5262499.4,28.97,29385,2,3,0,13621,14392,18247,18182
460797.8,5262486.81,0,29680,3,3,2,32896,29812,28527,41908
460795.59,5262498.32,28.13,29536,1,2,0,23387,23130,24929,40823
460795.58,5262498.39,29.07,29752,2,3,0,23901,23644,25186,38981
460797.95,5262486.04,0.18,29284,3,3,0,23901,21074,22359,29891
460794.96,5262501.67,38.05,29084,1,3,0,24929,24415,25700,27881
460795.69,5262497.87,28.62,29864,2,3,0,21331,21074,22102,40823
460798.04,5262485.6,0.24,28196,3,3,0,31868,29812,29298,28835
460798.15,5262485.09,0,30437,3,3,2,14392,13878,15934,21664
460796.88,5262491.71,14.92,30214,2,3,0,28270,25700,25186,20249
460795.84,5262497.12,27.65,28884,1,3,0,18504,17990,20817,36716
460796.9,5262491.59,15.51,28900,1,2,0,13107,11822,16705,19003
460795.05,5262501.28,39.41,29782,1,2,0,22102,21331,20560,26001
460795.08,5262501.14,40.06,30444,1,2,0,36751,31868,32639,25291
460798.38,5262483.95,0.05,30074,2,2,0,12593,12850,17476,15918
460795.15,5262500.81,39.97,30483,1,2,0,32896,29041,25700,36319
460795.21,5262500.49,40.14,30670,1,2,0,43433,37522,33924,35165
460795.33,5262499.91,39.71,29605,1,3,0,34438,30326,27756,36645
460795.59,5262498.53,36.42,28245,2,3,0,34181,29555,26728,40128
460798.36,5262484.15,3.95,27826,3,4,0,17219,18761,21331,26219
460798.68,5262482.45,0.48,30336,4,4,0,23644,21074,21074,32880
460798.8,5262481.88,1.24,31827,1,1,0,31611,29555,29041,34796
460798.92,5262481.25,0.35,31440,2,2,0,19789,19532,21074,29015
460796.37,5262494.56,29.81,29710,1,2,0,35980,31097,24929,38346
460796.49,5262494,30.49,28553,1,2,0,39064,34438,31611,33446
460799.08,5262480.5,0.18,31420,2,2,0,14649,15163,17733,21606
460796.51,5262493.92,32.1,29733,1,3,0,30326,27499,25186,30233
460799.28,5262479.52,0.55,30169,3,3,0,13878,14649,19532,21061
460796.6,5262493.44,31.04,28691,2,3,0,30326,27499,25186,30233
460796.57,5262493.62,32.31,30444,1,2,0,24672,23130,23130,29612
460796.62,5262493.41,32.64,30480,1,2,0,24672,23130,23130,29612
460799.57,5262478.07,0.27,30198,2,2,0,9766,11308,15677,20681
460796.69,5262493.06,32.84,30198,1,2,0,24672,23130,23130,29612
460796.33,5262494.97,37.78,30942,1,3,0,37779,32639,28784,36457
460796.79,5262492.58,33,29956,1,2,0,22873,20560,22359,28190
460799.72,5262477.31,0.18,30129,2,2,0,13107,12336,15163,20732
460796.85,5262492.29,33.31,30424,1,2,0,21845,20046,21845,27867
460796.93,5262491.91,33.15,28763,3,4,0,21845,20046,21845,27867
460799.89,5262476.48,0.14,28399,4,4,0,13364,13621,17733,16576
460796.71,5262493.04,36.09,29844,2,4,0,27242,25186,24672,27636
460796.04,5262496.5,44.22,28723,1,4,0,33667,30069,27242,36975
460796.78,5262492.71,35.73,30676,1,1,0,27242,25186,24672,27636
460796.35,5262494.99,42.68,29549,2,4,0,36237,32125,28527,29972
460796.05,5262496.55,46.66,28389,1,4,0,37522,33410,27499,35768
460796.98,5262491.68,35.12,28455,3,4,0,42148,37522,36751,32833
460797.8,5262487.43,26.07,28573,4,5,0,24158,23387,23644,28751
460796.02,5262496.7,47.77,29703,1,5,0,34181,30326,28527,37720
460796.5,5262494.2,41.55,28150,3,5,0,42148,35980,29555,38043
460796.09,5262496.39,48.05,30493,1,2,0,38550,34181,26985,37588
460796.59,5262493.76,42.37,29307,2,2,0,32896,30326,26985,36252
460796.65,5262493.5,42.44,28101,2,3,0,36237,31868,27756,34832
460796.99,5262491.73,38.53,29068,3,3,0,33924,30840,28013,33950
460796.34,5262495.14,47.06,28691,1,3,0,33667,29298,29555,35472
460797.07,5262491.34,38.47,29916,2,3,0,28784,24672,24672,30050
460796.56,5262494,45.3,29415,1,3,0,48573,41634,36751,30841
460797.13,5262491.05,38.59,28573,3,3,0,39321,36237,32896,33189
460796.42,5262494.76,47.67,28940,1,4,0,20560,16448,17733,31298
460796.95,5262492.01,41.73,29680,3,4,0,39321,33667,28270,39093
460796.68,5262493.43,45.6,30382,2,2,0,43176,37779,32896,36150
460796.76,5262493.03,45.88,30211,2,2,0,27499,25443,23387,33251
460797.03,5262491.64,44.08,29035,2,3,0,39835,34438,29555,38173
460796.94,5262492.15,45.34,28940,1,3,0,36237,33667,32125,35282
460801.23,5262469.8,1.1,31024,1,1,0,12079,12079,15934,19513
460801.44,5262468.77,0.83,31014,1,1,0,12079,11822,15420,17481
460801.65,5262467.7,0,31030,3,3,2,17476,15934,18761,13662
460797.1,5262491.39,46.93,29382,1,3,0,32639,28784,28270,27447
460797.71,5262488.2,39.68,28402,2,3,0,22873,19275,18761,35779
460797.75,5262488,40.06,29077,3,4,0,33410,30840,29555,32247
460797.21,5262490.87,47.36,31001,1,2,0,40606,36751,32639,28952
460797.38,5262490.01,46.23,30886,1,1,0,20303,19018,19532,26902
460801.39,5262469.13,5.64,29077,3,3,0,20303,16962,17476,19816
460797.47,5262489.53,46.05,29913,1,3,0,27756,27242,24672,33054
460797.56,5262489.08,45.62,28766,1,3,0,38550,35723,36237,22444
460802.02,5262465.85,0.59,29156,3,3,0,15934,14906,18504,15612
460797.78,5262487.96,44.09,30185,1,2,0,25186,23644,22616,34672
460798.96,5262481.86,32.36,28576,3,4,0,13107,12336,15163,15084
460797.89,5262487.44,43.56,29061,1,4,0,23901,22102,21331,21704
460797.87,5262487.54,44.6,28674,1,3,0,26471,25186,25443,24434
460798.61,5262483.78,39.42,30709,1,2,0,21331,20560,22359,33745
460798.89,5262482.34,38.98,29762,1,2,0,32125,29812,30583,25305
460798.93,5262482.19,39.5,29815,1,2,0,32125,29812,30583,25305
460798.99,5262481.9,39.85,29041,1,2,0,29298,26728,26214,31035
460794.71,5262503.45,0,28055,3,3,2,16962,16705,20046,20419
460794.91,5262502.48,0,29549,3,3,2,15677,15163,19275,13831
460795.11,5262501.54,0.36,28497,5,5,0,17219,16705,19275,24312
460795.32,5262500.5,0.14,29382,3,3,0,26214,26471,25186,31667
460795.49,5262499.67,0,29713,3,3,2,28527,28527,29041,32708
460794.54,5262504.61,12.72,28746,2,3,0,18504,18247,21588,22393
460794.51,5262504.87,17.54,29382,2,3,0,17476,17990,21845,15637
460795.84,5262497.94,0.35,30912,3,3,0,19789,19789,20303,26534
460794.52,5262504.89,19.42,29625,2,3,0,23901,22616,23644,18005
460796.04,5262496.97,0.25,29651,5,5,0,24415,22359,21588,22770
460794.34,5262506.08,32.39,29251,2,2,0,29555,28270,26985,29836
460797.16,5262491.46,0,29566,2,2,2,14135,13878,18761,12397
460797.7,5262488.78,0,29654,2,2,2,32639,30326,30326,29483
460795.54,5262500.1,28.89,28635,1,2,0,27756,25957,27756,15841
460797.91,5262487.76,0.48,30827,2,2,0,23901,21588,22359,27701
460795.6,5262499.81,29.08,29769,1,2,0,17733,17219,20817,15180
460795.04,5262502.75,37.14,29199,1,2,0,22873,22359,23901,28242
460798.1,5262486.84,0,30916,2,2,2,28527,26985,29555,41908
460795.86,5262498.51,28.54,30139,2,3,0,15934,16705,21331,40823
460798.17,5262486.51,0.11,30581,3,3,0,25443,23901,23901,36838
460795.8,5262498.84,29.36,28507,1,3,0,18504,18247,20303,39472
460798.25,5262486.11,0.21,30572,3,3,0,27756,25443,26728,33554
460795.94,5262498.16,29.48,30581,2,3,0,21331,21588,21588,39515
460798.35,5262485.6,0,28645,3,3,2,24929,22616,23644,28283
460798.44,5262485.17,0,31437,3,3,2,25443,23130,23901,21664
460795.32,5262501.42,37.49,28176,1,3,0,22102,21588,24672,38810
460797.19,5262491.71,15.51,28245,1,2,0,13107,11822,16705,19003
460798.5,5262484.84,0.39,31666,2,2,0,20817,20560,24158,20680
460798.58,5262484.46,0.13,30499,3,3,0,13364,13107,16962,18990
460797.2,5262491.64,15.95,28484,2,3,0,13107,11822,16705,19003
460795.42,5262500.97,39.26,29074,1,3,0,35980,30583,28784,35899
460797.24,5262491.49,16.61,27891,2,3,0,12593,13107,15677,20407
460798.76,5262483.59,0,30060,2,2,2,15420,15163,19532,25654
460795.45,5262500.81,39.72,30473,1,2,0,35980,30583,28784,35899
460798.57,5262484.62,4.05,29333,2,3,0,18761,16962,19532,23264
460795.94,5262498.31,35.84,29490,1,3,0,37522,32382,29555,33583
460798.99,5262482.44,0.48,31050,2,2,0,21074,17990,19018,34343
460795.95,5262498.29,36.66,30080,1,2,0,30840,26985,23644,35854
460796.56,5262495.14,29.72,28556,1,2,0,39064,34181,31097,32450
460799.04,5262482.23,1.05,31728,2,2,0,21074,17990,19018,34343
460799.22,5262481.32,1.02,31266,2,2,0,22102,21845,23644,29760
460799.29,5262480.98,0.5,31089,2,2,0,22102,21845,23644,29760
460796.71,5262494.39,30.08,29759,1,2,0,39064,34438,31611,33446
460796.79,5262494.04,30.29,31286,1,2,0,39064,34438,31611,33446
460799.55,5262479.68,0.47,30444,2,2,0,13621,14135,18247,20980
460796.85,5262493.73,31.14,30270,1,2,0,30326,27499,25186,30233
460799.7,5262478.92,0,29906,2,2,2,11822,13107,17990,21290
460796.87,5262493.68,31.87,30116,1,2,0,24672,23130,23130,29612
460796.98,5262493.15,32.01,30545,1,2,0,24672,23130,23130,29612
460797.04,5262492.86,32.31,29785,2,4,0,17476,17476,19275,20965
460796.59,5262495.16,37.84,28710,1,4,0,39578,34952,33153,34019
460797.38,5262491.09,28.37,28592,3,4,0,16191,15934,20046,18386
460797.08,5262492.65,32.69,29874,1,3,0,17476,17476,19275,20965
460800.01,5262477.41,0.12,29903,3,3,0,24929,24158,26471,23974
460797.17,5262492.22,32.62,30585,1,2,0,17476,17476,19275,20965
460800.09,5262477,0.34,29802,2,2,0,26985,26214,29555,18842
460796.34,5262496.57,44,27999,1,4,0,33667,30069,27242,36975
460797.04,5262492.92,34.99,28530,2,4,0,27242,25186,24672,27636
460800.16,5262476.63,0.07,28841,4,4,0,13364,13621,17733,16576
460797.03,5262492.98,35.88,29467,2,4,0,27242,25186,24672,27636
460797.2,5262492.09,33.98,29041,3,4,0,35723,33924,32125,35602
460800.25,5262476.2,0.05,28789,4,4,0,13364,14135,19018,16496
460796.66,5262494.89,40.22,28520,1,4,0,35980,29812,26728,38415
460800.33,5262475.79,0.08,29798,2,2,0,12336,12850,17733,17580
460797.1,5262492.62,35.95,30529,1,2,0,27242,25186,24672,27636
460796.66,5262494.93,42.31,30830,1,2,0,37008,32382,27242,38557
460796.32,5262496.72,47.5,29920,1,3,0,28784,25443,24672,35266
460796.85,5262494.01,41.48,28497,2,2,0,46260,41120,34952,39337
460796.5,5262495.85,47.48,30739,1,1,0,39835,34695,29041,36904
460797.01,5262493.26,42.39,29100,1,3,0,27756,24672,24415,30462
460797.34,5262491.54,38.54,30359,2,3,0,39321,36237,32896,33189
460796.82,5262494.27,45.47,28583,1,3,0,36237,32125,28527,29719
460797.14,5262492.62,42.66,29700,2,2,0,38550,35723,34181,26622
460797.34,5262491.56,41.18,29831,3,3,0,25700,22616,21074,29957
460797.21,5262492.27,42.72,28307,2,3,0,34695,31097,27756,35859
460796.8,5262494.4,48.31,30365,1,2,0,42662,38293,34695,37589
460797.17,5262492.52,45.01,29870,2,2,0,24158,22102,21588,28130
460796.87,5262494.05,48.46,30119,1,2,0,39835,33924,27499,37594
460797.31,5262491.82,44.17,29022,2,3,0,39835,34438,29555,38173
460801.44,5262470.33,1.85,30706,1,2,0,32639,28270,27242,24845
460801.6,5262469.53,0.98,30129,2,3,0,15163,13878,17733,21361
460801.7,5262468.98,0,28107,3,3,2,9766,11565,16448,15067
460801.93,5262467.84,0,30578,3,3,2,25186,23387,24672,14531
460801.82,5262468.42,1.07,29474,2,3,0,14135,13621,17219,16261
460798.06,5262488.01,39.88,28189,3,4,0,21331,20817,21588,33311
460797.66,5262490.1,44.51,28973,2,4,0,21588,19275,19018,23805
460797.4,5262491.43,47.35,29900,1,4,0,37522,33410,33667,29067
460797.63,5262490.3,46.53,30074,2,2,0,31868,28013,26985,33686
460797.56,5262490.65,47.43,30116,1,2,0,41120,35980,29812,36241
460797.79,5262489.46,45.34,29592,1,2,0,17219,15677,16448,21930
460797.88,5262489.04,45.4,30077,1,2,0,32639,29041,28527,28227
460797.98,5262488.54,45.04,28225,1,3,0,32896,29812,30326,32001
460798.24,5262487.23,44,29998,1,1,0,31354,28013,26471,28365
460799.43,5262481.04,31.65,29454,2,2,0,16962,15934,17733,31933
460798.78,5262484.42,38.84,30712,1,2,0,13878,14649,19532,23645
460799.41,5262481.21,35.22,28255,1,2,0,26728,25443,26214,21568
460794.82,5262504.64,8.17,28484,4,4,0,20046,19018,20303,27627
460794.82,5262504.65,9.01,29533,3,3,0,23901,22616,23387,28908
460794.82,5262504.74,11.83,29202,4,4,0,19018,18761,20046,22344
460794.81,5262504.77,12.86,29244,2,3,0,16191,15934,19532,21274
460794.82,5262504.75,13.72,28606,4,5,0,17733,17219,20046,21692
460795.91,5262499.12,0,28104,6,6,2,26214,26214,24929,32384
460794.82,5262504.8,14.63,28648,5,6,0,16448,15163,16962,21859
460794.81,5262504.84,15.65,28445,3,3,0,19275,18504,21074,20698
460794.81,5262504.89,17.4,28304,4,5,0,14906,15420,19275,15400
460794.8,5262504.97,18.41,29657,2,3,0,16962,16962,20560,14949
460794.81,5262504.94,19.27,29005,3,3,0,25186,24415,25957,17771
460797.72,5262490.21,0.46,28343,3,3,0,15934,15420,18247,15798
460798.15,5262488.08,0,31528,1,1,2,35209,33153,32639,31759
460798.2,5262487.86,0.43,31902,1,1,0,24158,22359,23644,23845
460798.28,5262487.48,0.4,31810,2,2,0,21074,19018,22359,18040
460795.32,5262502.92,37.45,28596,1,2,0,19018,18761,22102,22323
460798.37,5262487.05,0.13,31053,1,1,0,19789,19018,21845,40562
460796.14,5262498.67,28.59,28261,1,2,0,12593,13364,17733,39472
460796.19,5262498.43,29.02,29176,2,3,0,13621,14135,19275,39010
460795.48,5262502.16,37.95,28609,1,3,0,31611,30326,29298,39686
460798.74,5262485.16,0,31768,1,1,2,28013,25700,26985,21562
460798.89,5262484.43,0.06,31263,2,2,0,14649,14392,17990,21839
460795.72,5262501.01,39,29323,1,2,0,37522,32125,28527,41994
460798.98,5262484,0,30647,2,2,2,14906,15420,18761,22365
460799.1,5262483.44,0.5,30889,2,2,0,18761,18761,21074,28949
460795.8,5262500.62,39.99,29874,1,2,0,39578,34181,29812,43519
460798.83,5262484.86,4.39,30441,2,3,0,18761,16962,19532,23264
460796.15,5262498.8,36.49,28107,1,3,0,28784,24415,21845,36194
460799.19,5262482.99,0.26,30634,3,3,0,18761,18761,21074,28949
460799.27,5262482.57,0.34,29920,2,2,0,19789,19532,21074,27459
460795.81,5262500.65,42.52,28261,1,3,0,35209,32639,30069,33917
460796.29,5262498.14,36.77,28763,2,3,0,30840,26985,23644,35854
460799.37,5262482.1,1.15,30119,2,2,0,22873,21331,20560,31934
460796.54,5262496.86,34.25,29818,1,2,0,35723,30840,27242,39817
460796.56,5262496.79,34.98,29982,1,2,0,43433,38807,34952,36807
460797.01,5262494.46,29.72,30850,3,4,0,35980,31097,24929,38346
460799.55,5262481.22,0.44,29628,4,4,0,18247,18247,20303,29172
460795.97,5262499.86,43.07,29097,1,4,0,44975,39321,35723,36491
460796.68,5262496.16,33.87,27931,2,4,0,49858,44975,40863,37092
460797.06,5262494.21,30.1,29965,1,2,0,39064,34438,31611,33446
460799.63,5262480.83,0.69,31070,2,2,0,21588,21074,21845,24676
460799.72,5262480.35,0.7,30893,2,2,0,16962,16705,18761,21651
460797.12,5262493.93,31.08,30522,1,2,0,39064,34438,31611,33446
460797.13,5262493.92,31.91,29192,1,2,0,33153,29812,31097,31062
460799.99,5262479.03,0.63,30277,2,2,0,12593,13364,17733,20396
460797.18,5262493.65,31.94,30293,1,2,0,33153,29812,31097,31062
460797.24,5262493.35,32.29,30345,1,3,0,33153,29812,31097,31062
460797.6,5262491.49,27.99,29015,2,3,0,16191,15934,20046,18386
460797.28,5262493.19,32.6,30054,2,4,0,28527,24672,24158,29615
460797.65,5262491.27,28.36,27875,3,4,0,16191,15934,20046,18386
460800.2,5262477.99,0.51,29726,4,4,0,11822,11565,14649,20285
460796.88,5262495.24,37.57,27685,1,4,0,39578,34952,33153,34019
460797.35,5262492.85,32.87,30172,2,3,0,17476,17476,19275,20965
460796.96,5262494.89,37.62,28284,1,3,0,39578,34952,33153,34019
460797.47,5262492.24,32.99,30427,1,2,0,17476,17476,19275,20965
460797.54,5262491.89,33.03,29231,3,4,0,17476,17219,20046,22563
460797.32,5262493.05,35.69,29602,2,4,0,27242,25186,24672,27636
460796.95,5262495.01,40.5,28478,1,4,0,35980,29812,26728,38415
460800.61,5262475.95,0.1,31106,2,2,0,11565,12850,17990,14996
460797.39,5262492.71,35.95,29192,1,2,0,26471,23901,23130,32366
460796.97,5262494.96,41.97,30726,2,3,0,37008,32382,27242,38557
460796.56,5262497.08,47.29,29372,1,3,0,26471,23644,21845,36635
460797.07,5262494.41,41.46,28278,2,2,0,42405,35723,31354,40873
460796.73,5262496.25,47.53,31253,1,1,0,24415,20560,19275,36585
460801.04,5262473.85,1.5,29097,2,2,0,9252,10794,16191,16909
460797.33,5262493.2,42.65,29602,2,2,0,27756,24672,24415,30462
460797.12,5262494.29,45.28,29313,1,2,0,36237,32125,28527,29719
460797,5262494.95,47.71,27970,1,5,0,20303,15934,17733,26988
460797.54,5262492.1,40.95,29231,3,5,0,37008,32125,28527,37740
460797.92,5262490.14,36.61,28412,4,5,0,18504,19275,23901,18026
460801.35,5262472.25,0.07,28612,5,5,0,16962,14135,16191,18221
460797.63,5262491.67,40.98,29497,2,2,0,25700,22616,21074,29957
460797.4,5262492.9,44.71,28022,2,2,0,35723,30583,25700,37295
460801.79,5262470.12,1.25,30015,3,3,0,10537,11051,16191,13060
460797.69,5262491.42,43.66,28301,2,3,0,35723,31354,26985,38259
460797.59,5262491.99,45.69,30119,2,3,0,29298,24672,23387,31263
460797.47,5262492.61,46.96,28763,1,3,0,26471,23901,21845,32950
460801.99,5262469.1,0,29087,3,3,2,8995,10537,16448,11458
460797.64,5262491.76,46.06,30185,2,3,0,36494,31611,29812,32661
460802.21,5262467.96,0,29903,3,3,2,10537,12336,17219,13944
460797.98,5262489.99,42.98,29523,2,3,0,21074,19532,21331,26381
460802.24,5262467.85,0.59,29267,3,3,0,13621,13364,17733,11610
460798.03,5262489.81,45.7,30696,1,2,0,21331,18247,21588,24984
460798.37,5262488.08,43.88,30011,1,3,0,14906,14649,16962,31990
460802.13,5262468.51,6.07,28606,2,3,0,13107,12336,13364,26601
460798.45,5262487.68,43.84,30486,1,2,0,29555,25700,24929,37445
460798.99,5262484.91,38.97,27577,2,4,0,18504,18761,22102,24866
460799.62,5262481.7,35.06,28442,1,2,0,16191,14649,15677,18486
460799.7,5262481.29,34.85,30516,1,2,0,32639,29812,26985,32933
460799.77,5262480.96,34.69,28252,1,2,0,32639,29812,26985,32933
460795.38,5262503.64,26.83,28370,2,3,0,31354,29298,28527,24017
460797.85,5262490.87,0,28035,3,3,2,22102,21074,21074,19350
460796.14,5262500.02,30.09,27865,2,4,0,14906,15163,19018,16584
460798.48,5262487.81,1.11,28710,3,4,0,21588,19789,21588,18985
460798.55,5262487.47,1.16,30650,2,2,0,20303,19532,22359,45217
460796.24,5262499.49,29.89,29130,1,2,0,14649,15163,19018,15167
460796.32,5262499.11,29.57,29156,1,3,0,13364,14135,18504,40481
460798.6,5262487.2,1.56,29077,2,3,0,21845,20560,22102,39410
460796.4,5262498.72,29.39,29179,1,2,0,12079,12593,18504,39010
460795.85,5262501.59,37.38,27872,1,3,0,25443,24929,24415,39686
460798.9,5262485.68,0,31669,3,3,2,25443,23901,24929,23405
460796.48,5262498.33,29.4,28399,2,3,0,14135,14906,18504,39010
460799.07,5262484.88,0,31872,1,1,2,14135,14649,18761,19118
460799.3,5262483.73,0,31859,1,1,2,13364,13364,17733,26614
460797.8,5262491.58,17.91,29389,1,2,0,12593,13107,15677,20407
460799.41,5262483.21,0.44,30467,2,2,0,29555,26214,24672,35385
460799.06,5262485.01,4.47,31220,1,2,0,30840,27499,27499,32295
460799.49,5262482.82,0.74,30539,2,2,0,23387,20817,19789,32039
460796.6,5262497.87,35.04,29097,1,2,0,34181,29555,26214,36703
460796.55,5262498.14,36.54,28619,1,3,0,30840,26985,23644,35854
460797.13,5262495.14,29.54,28543,2,3,0,39064,34181,31097,32450
460796.71,5262497.34,35.27,29795,1,3,0,39835,35980,34695,34939
460796.8,5262496.87,34.78,29611,2,3,0,43433,38807,34952,36807
460796.16,5262500.24,42.93,30241,1,3,0,42919,37008,34952,30420
460797.23,5262494.63,29.01,28140,3,3,0,35980,31097,24929,38346
460799.8,5262481.27,0.83,28065,2,2,0,20303,20303,22873,29870
460799.87,5262480.92,0.6,29638,3,3,0,18247,18247,20303,29172
460797.5,5262493.3,27.76,29356,2,3,0,23644,22359,23387,29661
460796.28,5262499.63,43.35,30080,1,3,0,43690,37779,33667,39244
460799.98,5262480.41,0.56,30673,2,2,0,14906,14392,15934,23357
460797.11,5262495.34,34.34,28170,1,3,0,41634,37265,32639,37242
460797.65,5262492.58,27.54,29497,2,3,0,16705,16191,19532,22114
460800.19,5262479.31,0.03,30116,3,3,0,19275,19789,23644,25835
460797.72,5262492.23,27.63,28796,2,3,0,16705,16191,19532,22114
460797.25,5262494.64,33.22,28802,1,3,0,28527,24672,24158,29615
460800.24,5262479.11,0.62,30110,3,3,0,15934,16705,19532,20793
460797.6,5262492.85,30.15,28225,2,3,0,16705,16191,19532,22114
460797.38,5262494,32.65,30110,1,3,0,33153,29812,31097,31062
460797.46,5262493.6,32.55,30608,1,2,0,32639,28013,24672,31309
460797.22,5262494.89,37.45,29336,1,3,0,39578,34952,33153,34019
460797.67,5262492.59,32.7,30355,1,2,0,17476,17476,19275,20965
460800.61,5262477.27,0.4,29870,2,2,0,15163,16448,19789,18654
460797.76,5262492.15,32.68,30011,2,3,0,17476,17476,19275,20965
460796.94,5262496.41,42.95,28465,1,3,0,12079,10280,12079,14334
460797.79,5262491.98,33.16,29471,2,3,0,17476,17219,20046,22563
460797.21,5262495.04,40.28,28491,1,3,0,38807,33153,29812,34213
460797.61,5262492.93,36.22,28488,1,3,0,26471,23901,23130,32366
460797.94,5262491.25,32.34,27790,2,3,0,17476,17219,20046,22563
460797.24,5262494.88,41.55,31850,1,1,0,39321,34695,30583,38045
460801.12,5262474.75,0.47,28576,4,4,0,14135,15677,20046,14355
460797.74,5262492.36,37.18,29343,3,4,0,22616,21331,20560,24283
460796.92,5262496.6,47.75,28907,1,4,0,35209,30583,27242,39391
460797.45,5262493.84,40.53,28553,2,4,0,36494,31611,29555,30081
460797.28,5262494.75,43.93,29202,2,2,0,39835,34952,27499,37731
460797.09,5262495.77,47.12,29982,1,4,0,32639,30583,28527,36921
460797.35,5262494.42,43.77,28527,2,4,0,39835,34952,27499,37731
460797.78,5262492.16,38.49,27901,4,4,0,22616,21331,22616,26365
460797.34,5262494.5,44.73,29920,1,3,0,46517,40863,36751,40367
460797.85,5262491.86,38.7,29123,2,3,0,39321,36237,32896,33189
460797.37,5262494.37,45.37,30768,1,1,0,36237,32125,28527,29719
460797.44,5262494,45.24,30106,1,1,0,40863,35466,29812,35370
460798.03,5262491.01,40.13,29015,2,2,0,40606,38293,35466,38131
460797.66,5262492.93,44.57,28923,1,2,0,26471,23901,21845,27641
460797.36,5262494.48,48.82,30771,1,1,0,27242,22616,19532,33549
460802.04,5262470.16,1.19,29448,2,2,0,10537,11051,16191,13060
460797.78,5262492.38,45.42,29536,1,2,0,21331,18761,18247,27087
460797.61,5262493.28,48.61,30716,1,2,0,33667,28527,25186,24172
460798.25,5262489.98,42.9,30526,3,3,0,37008,35209,31868,28065
460798.03,5262491.14,45.38,27947,2,3,0,38293,33924,28527,36969
460797.86,5262492.01,47.36,28474,1,3,0,28527,25700,25186,30903
460798.35,5262489.47,42.69,29182,2,2,0,15677,15163,18504,22035
460798.4,5262489.22,42.94,27842,2,3,0,15677,15163,18504,22035
460802.56,5262467.57,0.92,29808,3,3,0,9509,11051,17219,14921
460798.09,5262490.89,47.29,30264,1,4,0,36237,31868,28013,37859
460798.48,5262488.85,43.13,27740,2,4,0,29555,29555,30326,25362
460799.4,5262484.05,32.91,27813,4,4,0,21331,19789,20817,24330
460802.31,5262468.92,5.7,27898,3,3,0,17476,17990,20817,20253
