"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460765.56,5262506.75,0.44,32190,1,1,0,10280,11822,17219,10223
460766.15,5262508.54,1.76,30962,1,1,0,19275,19532,24158,12048
460766.34,5262509.11,2.42,31564,1,1,0,14392,13878,17733,16436
460766.25,5262508.85,0.74,30208,1,2,0,17990,17219,20817,11217
460766.48,5262509.52,0.87,31705,1,1,0,22873,20817,22359,11748
460766.73,5262510.3,1.29,31587,1,1,0,31611,29041,29298,18108
460766.83,5262510.6,0.98,31712,1,1,0,26985,22873,19018,26874
460766.9,5262510.8,0.55,30857,1,2,0,43947,39835,35980,25491
460769.58,5262519.01,19.81,30762,1,2,0,32896,30840,28270,33392
460767.18,5262511.64,0,30840,2,2,2,25186,24672,25443,29074
460769.65,5262519.23,19.35,30132,1,2,0,22102,21074,21845,31491
460767.34,5262512.13,0,31145,2,2,2,24158,24158,24158,28379
460769.61,5262519.08,18.13,31109,1,2,0,15163,15934,18247,27117
460769.72,5262519.42,17.89,28976,1,3,0,13107,14906,19018,15322
460767.62,5262512.98,0.53,29621,3,3,0,21074,22102,25186,28998
460769.52,5262518.82,16.72,30922,2,3,0,12593,14392,19018,16448
460768.24,5262514.86,0,29700,2,2,2,13107,13878,18504,18959
460768.55,5262515.79,0.05,29700,3,3,0,14906,16191,19018,24443
460768.69,5262516.23,2.21,29638,3,3,0,19532,19789,20817,34785
460768.92,5262516.93,1.81,29903,4,4,0,28013,27756,28527,35566
460763.64,5262500.06,0,31689,1,1,2,44461,38293,33153,26838
460763.9,5262500.86,0.39,31630,1,1,0,32125,28013,27756,12645
460763.97,5262501.07,0,31492,1,1,2,39321,35980,33667,13217
460764.19,5262501.71,0,31850,1,1,2,14392,14649,20046,10222
460764.68,5262503.2,0,31679,1,1,2,12593,13107,17990,8704
460765.89,5262506.89,4.65,29254,1,2,0,13107,13878,19275,8378
460765.91,5262506.96,4.22,29723,1,2,0,12079,13364,18247,10165
460765.48,5262505.61,0,30703,2,2,2,12593,13878,20046,11851
460765.97,5262507.12,2.81,30011,1,2,0,11051,12336,17476,11862
460765.63,5262506.08,0.37,31053,2,2,0,11565,12850,18761,12172
460765.96,5262507.09,1.94,29972,1,2,0,11051,12850,17990,11129
460765.9,5262506.89,0.25,32397,1,1,0,14135,14906,19275,10317
460766.01,5262507.24,0.39,31525,2,2,0,16191,17990,20817,12238
460766.28,5262508.07,2.84,30201,1,2,0,14649,16705,19532,12499
460766.28,5262508.07,1.93,30958,1,1,0,12079,13364,18247,11161
460766.35,5262508.28,1.43,31450,1,1,0,17733,17476,22359,13583
460766.59,5262509,2.17,31283,1,1,0,21845,20303,23644,13660
460766.49,5262508.67,0.66,31011,1,1,0,23644,22102,23644,11273
460766.63,5262509.11,1.11,31037,1,1,0,25443,24158,25700,13821
460766.83,5262509.71,0.53,31260,1,1,0,22359,19789,19275,15450
460766.98,5262510.18,1.25,31784,1,1,0,26471,23387,21588,23109
460767.32,5262511.18,0.81,31460,1,1,0,42662,38807,31354,26236
460767.63,5262512.14,0.03,31663,1,1,0,28784,28270,28527,28956
460769.87,5262519.01,18.01,31764,1,2,0,21074,21845,22102,15614
460768.58,5262515,0.4,30477,3,3,0,15420,16705,22359,15980
460768.83,5262515.76,0.08,29621,2,2,0,11051,12079,17219,20531
460769.18,5262516.81,1.65,28579,3,3,0,19532,19532,21331,31874
460769.4,5262517.48,0.13,28910,3,3,0,26728,26728,24672,35236
460769.95,5262519.15,0,31555,1,1,2,10023,11565,18247,8996
460770.07,5262519.49,0,31738,1,1,2,9252,11051,16705,8960
460764.1,5262500.69,21.1,29376,1,2,0,21074,20303,23644,9904
460764.23,5262501.07,21.45,30984,1,2,0,30069,30326,31097,11669
460764.34,5262501.41,21.11,30844,1,2,0,30583,30840,28527,10397
460764.39,5262501.55,21.19,30106,1,2,0,29555,29812,28013,12239
460764.84,5262502.92,22.7,31548,1,2,0,30069,30840,26985,18987
460764.17,5262500.8,2.94,29385,1,2,0,46517,43433,39835,29796
460764.57,5262501.99,0,31974,1,1,2,13878,14649,19532,9808
460765.08,5262503.54,0,31555,1,1,2,31097,29041,27756,10169
460765.24,5262504.01,0.44,31538,1,1,0,26728,23901,22616,12626
460765.31,5262504.22,0,31912,1,1,2,20303,18761,21074,10263
460766.07,5262506.56,4.94,28661,1,2,0,15163,15420,20560,9354
460765.71,5262505.43,0.67,28543,2,2,0,11822,13107,18761,10826
460766.25,5262507.09,3.62,30893,1,2,0,13364,15163,20046,12218
460765.86,5262505.88,0,29716,2,2,2,11051,12336,17219,10935
460766.39,5262507.5,2.77,30690,1,2,0,13364,14649,19789,12194
460766.19,5262506.89,0.53,31286,1,1,0,12336,13107,17990,15696
460766.53,5262507.91,1.62,30644,2,2,0,13107,13878,19275,11542
460766.7,5262508.46,2.84,29418,1,2,0,13621,14135,19532,11270
460766.77,5262508.64,1.46,31148,1,1,0,28013,25700,25700,18866
460766.81,5262508.75,0.75,30984,1,1,0,25957,23901,24415,14755
460766.89,5262509,0.84,31299,1,1,0,20303,18504,20046,16860
460767,5262509.34,0.58,31047,1,1,0,35466,31611,30069,19147
460767.45,5262510.71,0.53,31296,1,1,0,39835,34695,28527,37284
460767.53,5262510.95,0.28,31279,1,1,0,43176,38807,32382,36538
460767.64,5262511.27,0.08,31718,1,1,0,40349,36237,29812,29934
460770.01,5262518.52,17.71,31440,1,2,0,15934,15163,17476,17556
460770.15,5262518.97,17.7,31938,1,2,0,24158,24415,25186,28374
460768.08,5262512.59,0.85,28622,2,2,0,15420,16191,17990,14544
460770.27,5262519.3,17.87,31800,1,1,0,14392,15420,19275,18839
460768.44,5262513.69,0.98,29533,2,2,0,28270,28527,27242,24788
460769.01,5262515.41,0.28,28999,2,2,0,14392,14906,21074,17401
460769.35,5262516.44,1.47,27668,3,3,0,13107,14649,19532,18421
460769.27,5262516.19,0.02,28799,3,3,0,17733,18504,20817,31528
460769.56,5262517.06,0,29802,2,2,2,13364,12850,15934,25743
460769.9,5262518.1,0.33,30844,2,2,0,20560,19532,20817,20739
460770.1,5262518.7,0.71,31679,1,1,0,20303,21074,23387,10720
460770.14,5262518.83,0,31401,1,1,2,10794,11822,17990,9462
460770.24,5262519.14,0,32036,1,1,2,9509,11051,17733,8379
460765.08,5262502.62,23.21,31623,1,2,0,31611,32125,28784,36855
460764.92,5262502.12,21.02,29163,2,4,0,33410,33924,30326,36359
460765.07,5262502.58,21.38,28320,2,3,0,36237,34952,29298,28395
460765.41,5262503.61,22.63,28671,1,3,0,34952,34181,31354,16586
460764.99,5262502.23,0,31696,1,1,2,14649,14906,18761,9479
460765.26,5262503.04,0.13,31469,1,1,0,29298,26985,27499,11206
460765.4,5262503.46,0.34,31702,1,1,0,44718,41120,38550,16916
460765.7,5262504.37,0,31745,1,1,2,14906,14649,19018,9488
460766.33,5262506.31,3.81,28389,1,2,0,11308,12079,17219,12840
460765.99,5262505.24,0.69,28665,2,2,0,11308,12593,18504,13712
460766.51,5262506.83,3.49,30919,1,1,0,12079,13364,18504,17417
460766.31,5262506.21,0,30342,3,3,2,16191,16962,21331,14212
460766.53,5262506.88,1.75,29032,2,3,0,17219,17990,22102,15095
460766.43,5262506.57,0,30152,2,2,2,12593,13107,18247,11437
460766.63,5262507.18,1.41,29975,1,2,0,12850,13364,18504,11459
460766.55,5262506.95,0,31319,1,1,2,10537,11565,17990,10336
460766.85,5262507.86,0.99,31145,1,1,0,11051,11308,15677,12184
460767.07,5262508.52,2.29,28330,1,2,0,20046,18247,19018,14239
460767.12,5262508.68,0.01,31171,2,2,0,19275,17476,20560,16426
460767.43,5262509.62,0.92,31571,1,1,0,40349,35980,28527,31820
460767.56,5262510,0.98,31476,1,1,0,40349,35209,31611,26584
460767.54,5262509.94,0,31656,1,1,2,37008,32125,28527,30615
460767.7,5262510.43,0.28,31650,1,1,0,39835,34695,33153,31292
460768.07,5262511.54,0.09,31797,1,1,0,32125,29298,25443,28747
460768.22,5262511.99,0.91,31404,2,2,0,19532,18504,20303,18811
460770.28,5262518.33,17.8,28566,1,2,0,16448,15934,17476,20095
460770.52,5262519.03,17.66,29834,1,2,0,15934,16191,20303,19768
460768.58,5262513.1,0.44,31433,2,2,0,13621,15420,19018,25599
460770.46,5262518.85,16.17,28343,1,2,0,14392,15163,19018,14692
460768.69,5262513.43,0.8,31538,1,1,0,13621,14392,17219,30471
460768.89,5262514.03,0.23,29097,3,3,0,14649,16191,19275,14166
460769.16,5262514.85,0.3,29831,2,2,0,12336,13364,16448,17917
460769.51,5262515.89,1.45,28504,2,2,0,10794,12336,18761,15081
460769.75,5262516.61,0,31777,1,1,2,29555,28270,29555,19704
460769.87,5262516.99,0,31338,2,2,2,22873,21074,22359,16409
460770.06,5262517.55,0.2,31682,2,2,0,22873,22359,23387,27384
460770.17,5262517.9,1.06,31869,2,2,0,21331,20046,21845,23428
460770.45,5262518.75,0.31,31463,1,1,0,10537,11308,16448,9157
460770.56,5262519.07,0.07,31977,1,1,0,9252,11308,18247,8058
460765.52,5262503.06,0.4,31794,1,1,0,21331,19018,19789,20834
460765.78,5262503.85,0.28,31781,1,1,0,24158,21845,22873,17316
460765.9,5262504.2,0.35,31689,1,1,0,29812,28784,31097,12248
460766.65,5262506.48,4.14,29942,1,2,0,12850,13364,18761,11790
460766.31,5262505.44,0.72,29359,2,2,0,12850,13621,18761,16182
460766.37,5262505.63,0.2,29530,2,2,0,14135,14906,19789,15612
460766.6,5262506.31,0.08,31263,1,1,0,14649,15163,19018,16113
460766.72,5262506.68,0.23,29349,2,2,0,12850,13364,18504,10357
460767.12,5262507.91,1.8,31604,1,1,0,25443,24672,25186,14046
460767.14,5262507.96,0.99,31378,1,1,0,25700,23130,23387,17100
460767.3,5262508.45,0.2,31830,1,1,0,24672,23387,24672,15276
460767.48,5262508.99,1.32,31283,1,1,0,19275,17476,19532,20005
460767.63,5262509.45,1.4,31650,1,1,0,39064,34952,28784,30089
460767.75,5262509.81,1.56,31345,1,1,0,44461,38807,32639,34670
460767.71,5262509.66,0,31545,1,1,2,38550,32639,28270,30313
460768.13,5262510.96,0.49,31384,1,1,0,33410,29298,24929,37409
460768.3,5262511.47,1.17,31322,1,1,0,37265,32896,26985,34977
460769.02,5262513.64,0.07,31309,1,1,0,16191,17219,20046,19820
460769.32,5262514.53,1.35,30771,2,2,0,17219,19018,21588,19137
460769.55,5262515.26,1.72,31358,3,3,0,12850,14649,19532,13178
460769.66,5262515.58,1.52,29431,2,2,0,10537,12079,17990,13525
460769.73,5262515.76,0.06,30332,2,2,0,16705,17476,20817,15929
460769.89,5262516.26,0,31640,1,1,2,19018,19018,20560,21594
460770.05,5262516.75,0.2,31545,1,1,0,31868,29298,28784,17292
460770.19,5262517.19,0.12,31931,1,1,0,33410,31097,28527,21128
460770.34,5262517.64,1.11,31499,1,1,0,26985,26985,29298,25513
460770.43,5262517.91,0.74,31836,1,1,0,19532,17476,20817,20286
460770.58,5262518.36,0,31384,1,1,2,14906,15420,19789,10729
460765.95,5262503.76,23.66,31381,1,1,0,33410,33924,29555,37064
460765.99,5262503.87,23.05,31473,1,2,0,36494,36237,31097,22380
460766.04,5262503.92,0.19,31401,1,1,0,14649,13621,16962,14428
460766.19,5262504.36,0.53,31758,1,1,0,16705,17476,22359,12451
460766.78,5262506.16,3.77,29395,1,2,0,13364,13878,19532,10513
460766.3,5262504.71,0.32,31152,2,2,0,14649,15163,20560,9847
460766.87,5262506.44,3.94,28615,1,2,0,12850,13364,18504,15031
460766.39,5262504.97,0,31378,2,2,2,11822,12336,17733,15166
460766.95,5262506.67,3.57,30329,1,2,0,12850,13621,17990,16292
460766.55,5262505.44,0.57,31174,2,2,0,13364,14135,18761,15607
460766.93,5262506.6,2.42,30667,1,2,0,12850,13107,17990,20120
460766.61,5262505.64,0,29618,2,2,2,13364,13878,18504,19430
460766.74,5262506.03,0,29880,2,2,2,14906,15420,18761,18742
460767.27,5262507.63,1.21,31171,1,1,0,23901,21074,22873,13224
460767.39,5262507.99,0.82,31594,1,1,0,26214,24672,24672,20970
460767.55,5262508.49,0.98,31696,1,1,0,31868,31097,26471,18664
460767.57,5262508.54,0.14,31578,1,1,0,19789,19275,20303,15696
460767.88,5262509.48,1.06,31581,1,1,0,41891,37265,30326,32783
460768.07,5262510.04,1.91,30087,1,2,0,39835,34181,30583,31476
460768.07,5262510.04,0,31817,1,1,2,32639,29555,26214,28496
460768.32,5262510.81,0.75,31138,1,1,0,46260,42148,38036,28931
460768.43,5262511.14,1.13,31561,1,1,0,40606,35980,30840,35893
460768.55,5262511.51,0.94,31391,1,1,0,37779,34695,29812,26691
460768.64,5262511.76,0.87,31489,1,1,0,20046,19789,21074,19815
460769.09,5262513.14,0.5,31804,1,1,0,11822,12336,17476,14357
460769.32,5262513.83,1.37,31800,1,1,0,28013,29298,30069,28757
460769.47,5262514.28,1.44,32128,1,1,0,15163,16191,18504,18818
460769.51,5262514.39,0.72,30621,1,1,0,20046,21845,24415,23916
460769.64,5262514.8,0.57,31568,1,1,0,10280,11822,16962,16281
460769.82,5262515.35,1.52,31253,2,2,0,11565,13364,18247,14531
460769.88,5262515.52,0.04,30542,2,2,0,19789,19789,21588,16732
460770.02,5262515.93,0,31653,1,1,2,24158,24415,24672,18252
460770.32,5262516.84,0.13,31794,1,1,0,37265,34438,33667,21654
460770.45,5262517.24,0.07,31604,1,1,0,22616,22359,21331,25285
460770.57,5262517.62,0.91,31532,1,1,0,12593,12850,16705,18861
460770.72,5262518.04,0,31404,1,1,2,26471,25700,26471,19398
460766.61,5262504.87,0.25,31623,1,1,0,11822,12336,17990,12155
460766.75,5262505.29,0.64,31712,1,1,0,14135,14906,19275,14345
460766.89,5262505.7,0.48,30778,2,2,0,18247,18504,23130,14631
460767.13,5262506.43,2.59,30191,1,2,0,17990,18247,22873,14303
460766.95,5262505.88,0,30955,2,2,2,14649,15163,19018,16778
460767.13,5262506.43,0.82,31856,1,1,0,14649,14649,18761,13181
460767.29,5262506.92,0,30771,2,2,2,23901,19789,22616,19389
460767.52,5262507.63,2.22,29625,1,2,0,24672,20303,22616,20886
460767.57,5262507.77,0.68,30169,2,2,0,24415,23387,22873,21520
460767.75,5262508.32,1.78,29703,1,2,0,24158,23130,22616,21697
460767.75,5262508.3,0,29608,2,2,2,33410,32896,29812,16459
460768.52,5262510.62,0.78,31712,1,1,0,39064,34695,29555,30692
460768.74,5262511.29,0,31381,1,1,2,24415,23130,23901,24315
460769.02,5262512.13,0.17,31558,1,1,0,16191,15677,19789,13588
460769.16,5262512.57,0.02,31830,1,1,0,17219,18504,19275,15203
460769.42,5262513.37,1.03,32223,1,1,0,10537,11051,17733,16673
460769.55,5262513.76,1.51,31777,1,1,0,12850,13878,16191,30961
460769.98,5262515.04,0.91,31325,1,1,0,14649,15420,20817,15926
460770.09,5262515.4,1.25,31093,2,2,0,12850,13621,18504,15161
460770.05,5262515.27,0.11,30460,2,2,0,21845,21331,24158,18812
460770.32,5262516.08,0,31391,1,1,2,29555,25957,23901,21907
460770.63,5262517.01,0.58,31758,1,1,0,20560,19789,21331,21185
460770.84,5262517.67,0.65,31594,1,1,0,13878,14135,19532,11691
460770.95,5262517.99,0.39,31397,1,1,0,19018,17733,20303,15928
460771.07,5262518.34,0.65,31541,1,1,0,21331,22359,23387,11294
460771.22,5262518.8,0,30536,2,2,2,9766,11051,17219,9793
460767.41,5262506.29,0.5,31735,1,1,0,12079,12850,17733,11808
460767.69,5262507.16,0.52,31440,1,1,0,28784,25443,23901,21343
460768.06,5262508.28,2.82,28802,1,2,0,26985,25700,24158,28817
460768.09,5262508.38,2.06,30696,1,1,0,20560,19789,21331,25621
460768.2,5262508.71,0.93,30637,1,2,0,33924,31354,28270,27599
460768.05,5262508.25,0,29815,2,2,2,32639,30326,27242,27157
460768.31,5262509.02,0.68,32040,1,1,0,37522,33667,27756,32457
460768.49,5262509.55,0,31545,1,1,2,48830,41891,37522,34076
460768.82,5262510.57,0.9,31646,1,1,0,35980,30840,28270,38547
460769.17,5262511.62,0,31813,1,1,2,16448,16191,19789,11644
460769.27,5262511.91,0,31273,1,1,2,16962,15420,17733,12455
460769.46,5262512.49,0.3,31813,1,1,0,21074,20303,21588,14916
460769.61,5262512.94,1.25,31987,1,1,0,13107,14392,19018,11127
460769.7,5262513.22,0.97,31836,1,1,0,10537,11565,18504,10742
460769.85,5262513.67,1.56,31804,1,1,0,11051,12336,17733,15643
460769.85,5262513.67,0.65,30640,1,1,0,11051,11822,15677,21556
460769.88,5262513.76,0,31715,1,1,2,16705,17219,21074,16465
460770.02,5262514.18,0,31007,1,1,2,14392,14392,16448,8680
460770.46,5262515.53,0.64,31070,1,1,0,25443,25443,27242,32607
460770.66,5262516.11,0.15,31696,1,1,0,38807,34952,33153,17637
460770.78,5262516.5,0.63,31892,1,1,0,41120,37522,35723,22788
460770.92,5262516.9,0.46,31374,1,1,0,17733,17733,21074,15035
460771.03,5262517.25,0.44,31728,1,1,0,13364,13364,19532,10662
460771.25,5262517.92,0.35,31224,1,1,0,16191,15934,18247,19734
460771.38,5262518.3,0.81,31030,1,1,0,16962,18247,19018,13127
460771.44,5262518.5,0.34,31073,1,1,0,15163,15934,19532,10560
460768.14,5262507.71,1.15,31243,1,1,0,18504,17733,20303,23971
460768.25,5262508.02,0.99,30804,1,1,0,20303,18761,20560,26740
460768.45,5262508.62,0.4,31374,1,1,0,40863,35980,31611,34824
460768.73,5262509.47,1.5,31296,1,1,0,44975,41891,32125,29307
460769.13,5262510.68,0.19,31666,1,1,0,34181,29812,27756,26152
460769.3,5262511.21,0.81,31178,1,1,0,34695,31354,30069,20292
460769.64,5262512.24,0.51,32082,1,1,0,31868,29041,31097,17960
460769.71,5262512.43,1,31666,1,1,0,20303,19532,22616,15999
460769.99,5262513.31,1.1,32000,1,1,0,10794,12079,17990,8639
460769.97,5262513.23,0,31083,1,1,2,10537,11565,18761,9078
460770.21,5262513.94,0.24,31905,1,1,0,28527,27756,29555,8593
460770.55,5262514.99,0.79,30283,1,2,0,10794,12079,17733,11688
460771.16,5262516.81,0,31522,1,1,2,15163,15934,21074,10617
460771.27,5262517.16,0,31715,1,1,2,12336,12593,19018,10406
460771.35,5262517.4,0,31689,1,1,2,12593,13107,18504,13247
460771.71,5262518.5,1.12,31666,1,1,0,25443,26214,24929,13039
460768.75,5262508.68,1.74,31460,1,1,0,44718,39835,31611,31170
460768.81,5262508.86,0.34,31489,1,1,0,37265,33153,26471,39732
460768.91,5262509.15,0,31696,1,1,2,42919,36751,32896,32777
460769.03,5262509.54,0,31666,1,1,2,43433,37522,31611,38112
460769.17,5262509.96,0.21,31696,1,1,0,42405,38293,34695,26097
460769.65,5262511.41,0.44,31918,1,1,0,31097,27756,24158,16743
460769.91,5262512.18,0.52,32125,1,1,0,22102,20817,22359,23178
460770,5262512.45,1.17,31633,1,1,0,14649,15934,19018,13191
460770.15,5262512.92,1.12,31840,1,1,0,12336,13621,18761,10019
460770.13,5262512.84,0,31030,1,1,2,10023,11565,17990,9068
460770.43,5262513.77,0.66,31299,1,1,0,14906,15163,19532,14339
460770.72,5262514.64,0,31394,1,1,2,10794,12079,17990,8639
460770.87,5262515.08,0.43,31823,1,1,0,15677,15934,21074,10235
460771.08,5262515.74,0,31820,1,1,2,26728,23644,24415,20898
460771.22,5262516.14,0.39,31617,1,1,0,22359,19789,21588,21883
460771.31,5262516.42,0,31443,1,1,2,28013,26985,26728,12809
460771.46,5262516.89,0.19,31587,1,1,0,13878,13878,17219,10141
460771.58,5262517.23,0.59,31738,2,2,0,12336,12079,17476,10035
460771.95,5262518.35,0.99,30483,3,3,0,20303,21074,22873,19729
460769.41,5262509.71,0,31872,1,1,2,40863,36237,34952,31159
460770.01,5262511.51,0.59,31899,1,1,0,24415,21588,19532,33655
460770.09,5262511.77,1.19,31646,1,1,0,28527,28784,28013,26248
460770.18,5262512.04,0.88,31637,1,1,0,15934,16448,19275,18253
460770.36,5262512.57,1.26,32174,1,1,0,12079,13621,19789,10743
460770.32,5262512.46,0.13,31135,1,1,0,9509,11051,17733,8785
460770.51,5262513.03,0.44,31207,1,1,0,9252,11051,17990,7282
460770.64,5262513.41,0.04,31650,1,1,0,13621,14135,20046,12358
460771.09,5262514.77,0.3,31702,1,1,0,10537,11822,17476,9571
460771.23,5262515.22,0.71,31669,1,1,0,15677,16191,21588,13433
460771.34,5262515.54,0.51,31997,1,1,0,16448,15934,19789,15668
460771.45,5262515.88,0.3,31725,1,1,0,21588,20303,23901,16745
460771.56,5262516.21,0.62,31941,1,1,0,21074,20303,23901,14505
460771.78,5262516.87,0.38,32072,2,2,0,14906,14649,17990,11043
460771.89,5262517.21,0.55,28494,4,4,0,19018,18761,19532,10968
460770.41,5262511.53,0.97,31597,1,1,0,23901,22616,23644,21526
460770.58,5262512.04,1.08,31656,1,1,0,15420,15934,19789,12410
460770.56,5262511.98,0.07,31519,1,1,0,11051,12079,18247,9227
460770.94,5262513.15,0.46,31797,1,1,0,11308,12850,18504,8878
460771.02,5262513.36,0,31650,1,1,2,11308,12850,16962,10858
460771.11,5262513.64,0,31666,1,1,2,12593,13878,18761,10348
460771.21,5262513.95,0,31958,1,1,2,10280,12079,16962,8848
460771.37,5262514.43,0,31627,1,1,2,11308,12850,18504,9035
460771.81,5262515.76,1.03,31476,1,1,0,12850,13621,18504,14279
460771.93,5262516.13,0.57,31374,1,1,0,14135,15163,20046,14050
460772.04,5262516.48,1,31784,1,1,0,12336,12593,17476,24914
460771.11,5262512.67,0.28,31545,1,1,0,13364,13878,18504,8614
460771.21,5262512.98,0,31614,1,1,2,12336,13364,18504,10523
460771.33,5262513.33,0.42,31568,1,1,0,11565,12850,17219,10264
460771.81,5262514.79,0.3,31653,1,1,0,10794,12079,17733,7936
460771.94,5262515.17,0.51,31889,1,1,0,11051,12593,18247,9843
460772.09,5262515.63,0.89,31473,1,1,0,14392,14906,20046,12780
460772.26,5262516.16,1.44,31528,2,2,0,11822,13107,17476,13429
460772.36,5262516.45,1.1,28894,2,2,0,12079,12336,16191,13542
460771.95,5262514.26,0,31555,1,1,2,9766,11308,16962,9421
460772.05,5262514.57,0,31420,1,1,2,10023,11308,16962,10295
460772.19,5262515,0.25,31456,1,1,0,10794,12079,17733,10522
460772.35,5262515.48,0.7,31407,1,1,0,13364,14135,19275,13346
460772.39,5262515.62,0,29939,3,3,2,10280,11308,16448,14001
460772.6,5262515.27,0,31555,2,2,2,12593,13364,18504,12752
460773.42,5262516.88,47.97,28897,1,2,0,37265,34438,33667,32604
460705.07,5262505.14,23.31,30208,2,2,0,37522,35980,33153,0
460705.18,5262505.47,20.56,29684,3,5,0,36494,34181,33153,22858
460705.23,5262504.91,23.25,30611,2,2,0,38550,37265,33667,0
460705.18,5262504.75,18.66,28573,3,3,0,41634,40349,38550,26552
460704.43,5262502.3,0,29002,2,2,2,23130,21845,23387,19050
460705.79,5262506.52,0,30169,3,3,2,42405,37265,35980,24819
460705.93,5262506.93,0,30041,2,2,2,35723,31097,28784,28182
460705.55,5262504.95,0,28376,3,3,2,16448,15163,18761,17816
460705.82,5262505.78,0,28855,3,3,2,26728,25443,24672,18581
460706.36,5262507.45,0,31260,2,2,2,44204,40349,38550,22747
460705.84,5262504.93,21.85,28953,2,2,0,27756,26471,25443,0
460705.87,5262504.89,0,28104,4,4,2,31354,29812,32125,20976
460706.26,5262506.1,0,30712,2,2,2,28784,25700,26728,23303
460706.4,5262506.55,0,31728,1,1,2,37265,32639,31611,27174
460706.81,5262507.81,0,29556,2,2,2,31097,29041,28013,26697
460706.28,5262505.42,21.96,29910,2,2,0,24158,22102,22616,0
460704.5,5262499.85,8.04,28884,3,3,0,37265,36494,32639,31262
460705.46,5262502.82,9.49,28075,3,4,0,19018,19018,22359,20568
460705.32,5262502.34,0,30273,2,2,2,14649,15163,20560,18462
460706.27,5262505.26,0,30306,3,3,2,30840,29298,29041,25752
460706.81,5262506.93,0,31505,1,1,2,39321,35723,34438,24881
460704.95,5262500.39,13.61,29326,3,3,0,15934,14906,19275,0
460706.67,5262505.75,21.86,30971,2,2,0,32382,31354,28527,0
460708.56,5262511.62,27.53,28946,2,4,0,22616,21331,22873,26782
460706.66,5262505.6,0,30657,2,2,2,31868,30069,30326,21114
460707.2,5262507.27,0,31338,1,1,2,33153,30583,31611,25078
460706.21,5262503.3,19.17,29009,2,3,0,30326,28013,25957,0
460705.37,5262500.65,12.01,28763,3,3,0,25957,25700,24672,0
460705.72,5262501.73,11.66,30260,2,2,0,14392,14649,15934,23244
460706,5262502.58,9.97,28334,2,2,0,14135,14392,19789,15493
460708.67,5262510.93,27.57,30712,1,2,0,12336,12593,17990,17005
460706.24,5262503.28,0,28232,3,3,2,20303,19018,20303,19091
460706.76,5262504.87,0,27950,3,3,2,37522,35466,35466,22277
460707.19,5262506.21,0,29736,4,4,2,31097,28784,25957,28278
460707.6,5262507.47,0,28782,4,4,2,32896,31611,30840,22468
460708.52,5262510.31,0.03,30775,2,2,0,28270,26985,26471,21345
460708.66,5262510.73,0,30558,4,4,2,22616,22616,23644,21124
460706.24,5262502.12,10.98,30005,2,3,0,10537,12336,17219,13330
460706.34,5262502.43,10.09,29956,3,4,0,14135,14135,17476,13782
460706.72,5262503.53,0,29300,2,2,2,29041,28013,28013,24208
460707.68,5262506.49,0,31637,1,1,2,36494,33924,33924,23698
460707.96,5262507.35,0,30837,2,2,2,47802,46517,46003,28728
460706.52,5262502,13.02,31355,1,1,0,10023,11308,16448,12369
460705.64,5262499.2,0.43,30562,2,2,0,13364,13621,19275,16808
460705.89,5262499.98,0.12,30352,3,3,0,15934,15677,17990,15080
460706.44,5262501.67,0,30522,2,2,2,32382,32639,37779,16525
460706.82,5262502.85,0,30260,2,2,2,23387,23130,25186,17787
460707.1,5262503.71,0,30237,2,2,2,33667,32382,30583,21953
460707.78,5262505.8,0,31673,1,1,2,38807,36751,39321,19118
460706.72,5262501.71,13.32,31171,1,1,0,11822,13621,17476,0
460706.84,5262502.08,13.16,31427,1,1,0,11308,12593,17476,12544
460706.92,5262502.3,11.8,31499,1,1,0,9766,11565,17219,12043
460705.99,5262499.37,1.71,28812,4,4,0,12850,13364,16962,16012
460711.12,5262515.39,32.08,28815,2,2,0,24415,24415,26214,21949
460706.89,5262502.13,0,29566,5,5,2,24415,23901,24929,23375
460710.48,5262513.37,24.66,28963,4,5,0,20046,19275,20560,20299
460707.94,5262505.38,0,30388,3,3,2,42405,40863,42148,23930
460708.63,5262507.52,0,31741,1,1,2,30583,29041,29555,16623
460706.26,5262499.35,4.78,29330,2,2,0,8995,10794,16705,13290
460708.33,5262505.79,15.63,30984,1,2,0,13364,14135,16962,17141
460711.46,5262515.57,32.09,29772,3,4,0,22102,21588,25186,17352
460707.21,5262502.24,0,28655,4,4,2,19018,19532,22359,18482
460707.45,5262502.98,0,29687,4,4,2,32896,31354,28270,21715
460707.76,5262503.95,0,31214,1,1,2,22102,21331,24158,14819
460708.28,5262505.55,0,30817,2,2,2,28270,28527,27242,23243
460709.08,5262508.01,0,28995,4,4,2,25186,23901,25186,20591
460709.63,5262509.71,0.23,29320,3,3,0,26985,25700,25186,23912
460709.73,5262510.03,0,31034,2,2,0,28013,26728,25186,26873
460711.19,5262514.53,0.35,30211,3,3,0,29041,29041,28270,26355
460712.27,5262517.87,0,28337,4,4,2,28013,25957,25443,32066
460707.23,5262501.36,14.46,31528,1,1,0,11565,12336,17990,0
460707.43,5262501.98,13.06,31525,1,1,0,11051,12593,16962,13534
460707.43,5262501.97,10.41,29890,2,3,0,10023,11565,15934,14130
460707.22,5262501.3,7.3,28193,2,5,0,15677,15163,19018,18485
460707.49,5262502.07,0,28081,3,3,2,16705,16448,18761,19436
